provider,model,condition_case_id,case_id,artifact_id,study_family,source_id,source_owner,ecosystem,case_type,condition,expected_behavior,pilot_status,run_status,resume_status,credential_env,credential_available,content_boundary,raw_output_path,evidence_boundary
kimi,kimi-k2.7-code,ext-art-216-neg::skillops_normalized,ext-art-216-neg,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-neg::skillops_ablation,ext-art-216-neg,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-bnd::original_freeform,ext-art-216-bnd,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-bnd::skillops_normalized,ext-art-216-bnd,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-bnd::skillops_ablation,ext-art-216-bnd,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-risk::original_freeform,ext-art-216-risk,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-risk::skillops_normalized,ext-art-216-risk,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-216-risk::skillops_ablation,ext-art-216-risk,ext-art-216,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-pos::original_freeform,ext-art-225-pos,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-pos::skillops_normalized,ext-art-225-pos,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-pos::skillops_ablation,ext-art-225-pos,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-neg::original_freeform,ext-art-225-neg,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-neg::skillops_normalized,ext-art-225-neg,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-neg::skillops_ablation,ext-art-225-neg,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-bnd::original_freeform,ext-art-225-bnd,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-bnd::skillops_normalized,ext-art-225-bnd,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-bnd::skillops_ablation,ext-art-225-bnd,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-risk::original_freeform,ext-art-225-risk,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-risk::skillops_normalized,ext-art-225-risk,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-225-risk::skillops_ablation,ext-art-225-risk,ext-art-225,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-pos::original_freeform,ext-art-228-pos,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-pos::skillops_normalized,ext-art-228-pos,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-pos::skillops_ablation,ext-art-228-pos,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-neg::original_freeform,ext-art-228-neg,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-neg::skillops_normalized,ext-art-228-neg,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-neg::skillops_ablation,ext-art-228-neg,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-bnd::original_freeform,ext-art-228-bnd,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-bnd::skillops_normalized,ext-art-228-bnd,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-bnd::skillops_ablation,ext-art-228-bnd,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-risk::original_freeform,ext-art-228-risk,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-risk::skillops_normalized,ext-art-228-risk,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-228-risk::skillops_ablation,ext-art-228-risk,ext-art-228,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-pos::original_freeform,ext-art-232-pos,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-pos::skillops_normalized,ext-art-232-pos,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_normalized,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-pos::skillops_ablation,ext-art-232-pos,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,skillops_ablation,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-neg::original_freeform,ext-art-232-neg,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,original_freeform,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-neg::skillops_normalized,ext-art-232-neg,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_normalized,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-neg::skillops_ablation,ext-art-232-neg,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,negative_trigger,skillops_ablation,no_trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-bnd::original_freeform,ext-art-232-bnd,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,original_freeform,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-bnd::skillops_normalized,ext-art-232-bnd,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_normalized,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-bnd::skillops_ablation,ext-art-232-bnd,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,boundary_clarification,skillops_ablation,clarify_scope,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-risk::original_freeform,ext-art-232-risk,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,original_freeform,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-risk::skillops_normalized,ext-art-232-risk,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_normalized,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-232-risk::skillops_ablation,ext-art-232-risk,ext-art-232,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,risk_constraint,skillops_ablation,apply_constraint_or_refuse,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
kimi,kimi-k2.7-code,ext-art-234-pos::original_freeform,ext-art-234-pos,ext-art-234,prompt_and_function_recipes,open-webui-functions,owndev,open-webui,positive_trigger,original_freeform,trigger,selected_pending_label_review,not_run,pending,MOONSHOT_API_KEY,false,metadata_only_no_third_party_prose_or_code_copied,,pilot_logistics_not_external_effect_estimate
